method,group_kind,group,dist_from_train,n,known_true_slope,derived_prediction_slope,abs_slope_error,known_true_prevalence,derived_prediction_prevalence,prevalence_error,abs_prevalence_error,auc,liability_pseudo_r2,mae_true_risk,rmse_true_risk,brier,dem,pheno,seed,pgs_mode,centers
linpc,deme,2.0,2.0,250,0.1253905466916499,0.3728361813727082,0.2474456346810582,0.1674404002646308,0.2065979350895144,0.0391575348248836,0.0391575348248836,0.4920076726342711,0.0128238730958838,0.1451817989678688,0.1761312729655404,0.1532319036598466,grid2d,phenoB,2,realpt,20
linpc,deme,3.0,3.0,250,0.203030623278837,0.371479210971035,0.1684485876921979,0.1565137239422878,0.1843847217946055,0.0278709978523176,0.0278709978523176,0.527599486521181,0.0049658747523368,0.1406090507882118,0.1774992988238715,0.1382215112378708,grid2d,phenoB,2,realpt,20
linpc,deme,4.0,4.0,250,0.293077278231864,0.3571338628430616,0.0640565846111976,0.0854195461041444,0.1524456312999504,0.067026085195806,0.067026085195806,0.4654347826086956,0.0369062843812945,0.1165222072592194,0.1372805333540217,0.0804453505501727,grid2d,phenoB,2,realpt,20
linpc,deme,5.0,5.0,250,-0.0032586811195699,0.3573597510040595,0.3606184321236295,0.1269879976149203,0.1458175416302139,0.0188295440152935,0.0188295440152935,0.5900229357798166,5.245907717490945e-06,0.1164013778615844,0.1512662050341201,0.1108098738212622,grid2d,phenoB,2,realpt,20
linpc,deme,6.0,1.0,250,0.8714785070314827,0.3553712167131427,0.5161072903183399,0.0843315010603221,0.1520039795999307,0.0676724785396086,0.0676724785396086,0.6441441441441441,0.3506685288670905,0.1181319319490558,0.1399196665479186,0.099727790704486,grid2d,phenoB,2,realpt,20
linpc,deme,7.0,2.0,250,0.2682572324684595,0.3891583618596892,0.1209011293912297,0.2203276674429925,0.2534228133542953,0.0330951459113027,0.0330951459113027,0.4872138684034097,0.0576910989314113,0.1521492253108434,0.1871074516732723,0.1773421167563143,grid2d,phenoB,2,realpt,20
linpc,deme,8.0,3.0,250,0.0570421223981383,0.3753874711145519,0.3183453487164136,0.1815305990192785,0.2002238138774449,0.0186932148581663,0.0186932148581663,0.5368410019914054,0.0062551017436365,0.1036737597701644,0.1282864478548792,0.1528784944239496,grid2d,phenoB,2,realpt,20
linpc,deme,9.0,4.0,250,0.1284865994493688,0.3717471116332673,0.2432605121838984,0.2123091663502161,0.1789353296513892,-0.0333738366988269,0.0333738366988269,0.4990551776266062,0.0011798879601062,0.1614302319060127,0.2082230977975019,0.1718365134187074,grid2d,phenoB,2,realpt,20
linpc,deme,10.0,5.0,250,0.3338441485509348,0.3633697403690262,0.0295255918180913,0.1576287193064408,0.1751921621106953,0.0175634428042545,0.0175634428042545,0.5458743468222141,0.032775793470104,0.1196662223832263,0.1469295176201617,0.1318599482051763,grid2d,phenoB,2,realpt,20
linpc,deme,11.0,6.0,250,0.1317713483792768,0.3490236981888663,0.2172523498095895,0.064505449090692,0.1286045907421667,0.0640991416514746,0.0640991416514746,0.5739972337482712,0.0058056347245693,0.0923332813426753,0.1070750223037833,0.0434032532979638,grid2d,phenoB,2,realpt,20
linpc,deme,12.0,2.0,250,0.8096247113309076,0.3999753033829093,0.4096494079479983,0.4518580672647221,0.2923416971282147,-0.1595163701365074,0.1595163701365074,0.539210037769669,0.061970176061544,0.2557851446318214,0.3147002356680052,0.2900117905524822,grid2d,phenoB,2,realpt,20
linpc,deme,13.0,3.0,250,0.1894133607394402,0.3819302186848375,0.1925168579453973,0.3242166338188884,0.2603738256623684,-0.06384280815652,0.06384280815652,0.511436819897846,0.0022775689760692,0.1851462357256905,0.2415142812164211,0.2208036313937585,grid2d,phenoB,2,realpt,20
linpc,deme,14.0,4.0,250,0.1483674864462077,0.380011968235224,0.2316444817890162,0.1928970053534908,0.2201307129895248,0.0272337076360339,0.0272337076360339,0.544757326007326,0.0094711734250363,0.1353928026788178,0.1682000069278074,0.1421267079821175,grid2d,phenoB,2,realpt,20
linpc,deme,15.0,5.0,250,0.2830554728767814,0.3617904496680843,0.0787349767913028,0.1308873112632927,0.1529291773290423,0.0220418660657496,0.0220418660657496,0.5548912140840391,0.0101101642631907,0.1181364631503417,0.1455799857314481,0.0983554576846683,grid2d,phenoB,2,realpt,20
linpc,deme,16.0,6.0,250,0.3818532856066993,0.3496003572907131,0.0322529283159861,0.2397904335966247,0.1391278376789365,-0.1006625959176882,0.1006625959176882,0.4749545062733454,0.0213786186451031,0.1571405775111949,0.2161292486228667,0.1734927101147467,grid2d,phenoB,2,realpt,20
linpc,deme,17.0,7.0,250,0.1954371350808173,0.3361628637876658,0.1407257287068485,0.1745055020210145,0.0995716624062402,-0.0749338396147743,0.0749338396147743,0.5825242718446602,0.0152455916698995,0.120648189832711,0.1785915945099529,0.1496335962101685,grid2d,phenoB,2,realpt,20
linpc,deme,18.0,3.0,250,0.3564610088695547,0.3974289038717185,0.0409678950021638,0.4676400523600175,0.3064619823015952,-0.1611780700584223,0.1611780700584223,0.549987133299022,0.0276767117735424,0.2246629625889799,0.2774930354702267,0.2718059793211098,grid2d,phenoB,2,realpt,20
linpc,deme,19.0,4.0,250,0.2509448131462103,0.3897102070088238,0.1387653938626134,0.2450455913657571,0.2543126215429158,0.0092670301771587,0.0092670301771587,0.5654744309784215,0.0174253015386799,0.1832752525915118,0.227010231463466,0.1642704311300583,grid2d,phenoB,2,realpt,20
linpc,deme,20.0,5.0,250,0.5464416581708051,0.3642722607748228,0.1821693973959823,0.1718234761315187,0.1666968037300158,-0.0051266724015029,0.0051266724015029,0.6237864077669903,0.0612679539060192,0.1214151075706089,0.1574682675697035,0.1426170169454545,grid2d,phenoB,2,realpt,20
linpc,deme,21.0,6.0,250,0.5660976826445342,0.3573166375452173,0.2087810450993169,0.1794303750645236,0.1418080343475871,-0.0376223407169365,0.0376223407169365,0.5459292412617222,0.0513016129190735,0.1369523755593417,0.1968485518765143,0.1513398664624292,grid2d,phenoB,2,realpt,20
linpc,deme,22.0,7.0,250,0.1822169656261332,0.3319376488723794,0.1497206832462461,0.1315165113218735,0.091408560201556,-0.0401079511203174,0.0401079511203174,0.3792766373411534,0.0002513012507206,0.1123776352208025,0.1610327074868989,0.1178597718249802,grid2d,phenoB,2,realpt,20
linpc,deme,23.0,8.0,250,0.3841880310591446,0.3239647669158321,0.0602232641433124,0.2247247278285358,0.0791367938666268,-0.1455879339619089,0.1455879339619089,0.5428963623884695,0.0207156285142557,0.1734577405810383,0.2480580229257926,0.2145411820123638,grid2d,phenoB,2,realpt,20
linpc,deme,24.0,4.0,250,0.2147741508723801,0.3997802892606161,0.185006138388236,0.3116710802905567,0.2999330253071487,-0.0117380549834079,0.0117380549834079,0.4665565648224608,1.19938028366523e-06,0.1920373493285694,0.2311614984401689,0.2165395180558344,grid2d,phenoB,2,realpt,20
linpc,deme,25.0,5.0,250,0.0547348350996816,0.3824373242115818,0.3277024891119001,0.1788702827260294,0.2280440238573503,0.0491737411313209,0.0491737411313209,0.5469771241830066,0.0002328233590848,0.1560089442799401,0.1839427430708227,0.1265800830338279,grid2d,phenoB,2,realpt,20
linpc,deme,26.0,6.0,250,0.1743916343836922,0.3593908546690913,0.1849992202853991,0.2144296726373422,0.1594556009007579,-0.0549740717365843,0.0549740717365843,0.4842841659276775,0.0137035800129542,0.1384200560869132,0.1968827747254385,0.1663179194425886,grid2d,phenoB,2,realpt,20
linpc,deme,27.0,7.0,250,0.4379502477538119,0.3271725192491665,0.1107777285046454,0.0758904693495111,0.1061623231532713,0.0302718538037601,0.0302718538037601,0.6652110625909752,0.0121001528624504,0.0845828400538587,0.1100328473994401,0.0763556081755768,grid2d,phenoB,2,realpt,20
linpc,deme,28.0,8.0,250,0.5021374520989161,0.3306430296358881,0.1714944224630279,0.0355623432899243,0.0871290365106118,0.0515666932206875,0.0515666932206875,0.6912568306010929,0.03274613619227,0.0718409248162601,0.0827800910416518,0.0271329967787117,grid2d,phenoB,2,realpt,20
linpc,deme,29.0,9.0,250,0.2277368091406631,0.3180192473104845,0.0902824381698214,0.110149782928489,0.0615987441267079,-0.048551038801781,0.048551038801781,0.5862861520781459,0.0175983860538683,0.0862839381135856,0.1441803288127393,0.0842122145704692,grid2d,phenoB,2,realpt,20
linpc,deme,30.0,5.0,250,0.4085016244075127,0.4019455064605953,0.0065561179469174,0.2273454118448533,0.2995218850892306,0.0721764732443772,0.0721764732443772,0.5461156111929307,0.0201232718642973,0.1710131411243897,0.2000829093544598,0.1786351833131048,grid2d,phenoB,2,realpt,20
linpc,deme,31.0,6.0,250,0.137592167955025,0.3772267895444314,0.2396346215894064,0.1561800176236022,0.1958322630010433,0.039652245377441,0.039652245377441,0.4919011082693947,9.95723946732062e-05,0.1120612928488423,0.1332607279726545,0.15159174704311,grid2d,phenoB,2,realpt,20
linpc,deme,32.0,7.0,250,0.0594388658076338,0.3557871801308623,0.2963483143232285,0.099133379692148,0.1456356235682868,0.0465022438761388,0.0465022438761388,0.4720123626373626,0.0006381532234325,0.0889440634587192,0.1063435033672514,0.0958873551311617,grid2d,phenoB,2,realpt,20
linpc,deme,33.0,8.0,250,0.2909712324221219,0.3329016508963078,0.0419304184741858,0.0280678890121619,0.1067293421955444,0.0786614531833824,0.0786614531833824,0.610655737704918,0.0188412906780316,0.0897708817305866,0.0950046844585848,0.030310522329667,grid2d,phenoB,2,realpt,20
linpc,deme,34.0,9.0,250,0.3986101046909521,0.3172261290735642,0.0813839756173879,0.0762712935384137,0.0667172407108388,-0.0095540528275749,0.0095540528275749,0.6089130434782608,0.0100380236578629,0.0769858360760779,0.1222023176719288,0.0732246485367644,grid2d,phenoB,2,realpt,20
linpc,deme,35.0,10.0,250,0.1106958769550891,0.3087696366085566,0.1980737596534675,0.0283091851892107,0.0538899162276666,0.0255807310384559,0.0255807310384559,0.5245833333333333,4.158223250665043e-05,0.0468548572673587,0.0533851648098544,0.0388421192260291,grid2d,phenoB,2,realpt,20
znorm,distance,0.0,0.0,250,0.57800898133034,0.0953558189010739,0.482653162429266,0.0785050079681575,0.1705592480138827,0.0920542400457251,0.0920542400457251,0.6951549178623414,0.320130414843697,0.1259992460747076,0.14101816391315,0.0827591086806714,grid2d,phenoB,2,realpt,20
znorm,distance,1.0,1.0,500,0.5920443069090636,0.1158656214213932,0.4761786854876703,0.1181039590564009,0.1653951074467601,0.0472911483903592,0.0472911483903592,0.5791999999999999,0.1976634978806374,0.1195267046002885,0.140585271942279,0.1268268460014092,grid2d,phenoB,2,realpt,20
znorm,distance,2.0,2.0,750,0.4010908301636723,0.1496908558568025,0.2513999743068698,0.2798753783241151,0.1667384487864196,-0.1131369295376955,0.1131369295376955,0.5086549617799618,0.0336658106808018,0.1978715274772597,0.2717298545878753,0.2255476684540774,grid2d,phenoB,2,realpt,20
znorm,distance,3.0,3.0,1000,0.2014867788214925,0.1896920865185761,0.0117946923029164,0.282475252285118,0.1664890363128839,-0.115986215972234,0.115986215972234,0.526713682353347,0.0035395819469689,0.1873168456319692,0.2577516069817421,0.2160744594667606,grid2d,phenoB,2,realpt,20
znorm,distance,4.0,4.0,1250,0.2071300656292062,0.1964334536506742,0.010696611978532,0.209468477892833,0.1667957143611171,-0.0426727635317158,0.0426727635317158,0.5118510249975556,0.0092138369208966,0.1563016454720577,0.2103301524856549,0.15801446587882,grid2d,phenoB,2,realpt,20
znorm,distance,5.0,5.0,1500,0.2705531763310242,0.1874213169959974,0.0831318593350267,0.1655905331478425,0.1675536304223466,0.0019630972745041,0.0019630972745041,0.5586978543456977,0.0085553189329422,0.1276738848779629,0.1638851770527631,0.1303058050384579,grid2d,phenoB,2,realpt,20
znorm,distance,6.0,6.0,1250,0.2783412237938454,0.2032272837309371,0.0751139400629083,0.1708671896025569,0.1670505827223417,-0.0038166068802152,0.0038166068802152,0.5093336445326176,0.0162996572004433,0.1317953816364186,0.1735177192752309,0.1373570788219034,grid2d,phenoB,2,realpt,20
znorm,distance,7.0,7.0,1000,0.2187608035670991,0.2676435075217698,0.0488827039546707,0.1202614655961367,0.165355656415693,0.0450941908195562,0.0450941908195562,0.513818309029312,0.0018812166998059,0.1211146925761322,0.1457929173714177,0.1105763965098182,grid2d,phenoB,2,realpt,20
znorm,distance,8.0,8.0,750,0.3924322385267275,0.2328402969969421,0.1595919415297853,0.0961183200435407,0.1687441535095126,0.0726258334659718,0.0726258334659718,0.58991683991684,0.0280698261136623,0.1469964903132362,0.1702681050177397,0.0930778328839565,grid2d,phenoB,2,realpt,20
znorm,distance,9.0,9.0,500,0.3131734569158076,0.2844833164537699,0.0286901404620376,0.0932105382334514,0.1649868122765275,0.0717762740430761,0.0717762740430761,0.5917256119281461,0.011191353579306,0.1289370161277054,0.1489672904906722,0.0844039196160298,grid2d,phenoB,2,realpt,20
znorm,distance,10.0,10.0,250,0.1106958769550891,0.2313067840629969,0.1206109071079078,0.0283091851892107,0.1661551167718676,0.1378459315826569,0.1378459315826569,0.5162500000000001,1.568723195472621e-07,0.1395447890005549,0.1466524547720896,0.0548839722717018,grid2d,phenoB,2,realpt,20
znorm,deme,0.0,0.0,250,0.57800898133034,0.0953558189010739,0.482653162429266,0.0785050079681575,0.1705592480138827,0.0920542400457251,0.0920542400457251,0.6951549178623414,0.320130414843697,0.1259992460747076,0.14101816391315,0.0827591086806714,grid2d,phenoB,2,realpt,20
znorm,deme,1.0,1.0,250,0.3126101067866446,0.1289238194163396,0.183686287370305,0.1518764170524797,0.1661411196797348,0.0142647026272551,0.0142647026272551,0.5305523530028299,0.0708405299906396,0.107486368644379,0.1322279466546398,0.152740027454606,grid2d,phenoB,2,realpt,20
znorm,deme,2.0,2.0,250,0.1253905466916499,0.1863725531241994,0.0609820064325494,0.1674404002646308,0.1663193395549592,-0.0011210607096716,0.0011210607096716,0.4821504688832054,0.0133064255811622,0.131988582888137,0.1700515576436938,0.151318318790892,grid2d,phenoB,2,realpt,20
znorm,deme,3.0,3.0,250,0.203030623278837,0.2257999731667957,0.0227693498879587,0.1565137239422878,0.1674054336725498,0.0108917097302619,0.0108917097302619,0.5243318940366437,0.0052372813775225,0.1338304553233108,0.1745707088865688,0.1373056886630436,grid2d,phenoB,2,realpt,20
znorm,deme,4.0,4.0,250,0.293077278231864,0.2156460893265136,0.0774311889053503,0.0854195461041444,0.1663681122699588,0.0809485661658144,0.0809485661658144,0.4606521739130435,0.0347286725542806,0.1256369638046638,0.1440757254322923,0.0819194097362619,grid2d,phenoB,2,realpt,20
znorm,deme,5.0,5.0,250,-0.0032586811195699,0.223899260945596,0.227157942065166,0.1269879976149203,0.167323444740906,0.0403354471259856,0.0403354471259856,0.5893061926605503,1.1735136298751862e-05,0.125212046848538,0.1541232100230062,0.1122640920483975,grid2d,phenoB,2,realpt,20
znorm,deme,6.0,1.0,250,0.8714785070314827,0.1084183427953823,0.7630601642361003,0.0843315010603221,0.1646490952137854,0.0803175941534633,0.0803175941534633,0.6393178893178892,0.3535246031686453,0.1315670405561979,0.1484729183981605,0.1009136645482124,grid2d,phenoB,2,realpt,20
znorm,deme,7.0,2.0,250,0.2682572324684595,0.1453309359029256,0.1229262965655338,0.2203276674429925,0.1668588173793209,-0.0534688500636716,0.0534688500636716,0.482233502538071,0.0545333877235217,0.1428757326140607,0.1896215307455179,0.1703823398642774,grid2d,phenoB,2,realpt,20
znorm,deme,8.0,3.0,250,0.0570421223981383,0.2056183539570124,0.148576231558874,0.1815305990192785,0.1674900641992485,-0.0140405348200299,0.0140405348200299,0.5451210564930301,0.0058155123904457,0.0971154062795699,0.1247481232687579,0.1524823102510984,grid2d,phenoB,2,realpt,20
znorm,deme,9.0,4.0,250,0.1284865994493688,0.2074168190311671,0.0789302195817983,0.2123091663502161,0.1641807299659397,-0.0481284363842764,0.0481284363842764,0.502267573696145,0.0015028924030146,0.157680570923878,0.2097100130906784,0.1722511145261276,grid2d,phenoB,2,realpt,20
znorm,deme,10.0,5.0,250,0.3338441485509348,0.2228639610086391,0.1109801875422957,0.1576287193064408,0.1641250563288702,0.0064963370224293,0.0064963370224293,0.5243042897071333,0.0255979630423685,0.1167553764148782,0.1461668128727271,0.1317226306655982,grid2d,phenoB,2,realpt,20
znorm,deme,11.0,6.0,250,0.1317713483792768,0.2492682717744352,0.1174969233951584,0.064505449090692,0.1654865877074413,0.1009811386167492,0.1009811386167492,0.5689257722452743,0.0052122225947218,0.1200744831501985,0.132120516415174,0.0515328080519915,grid2d,phenoB,2,realpt,20
znorm,deme,12.0,2.0,250,0.8096247113309076,0.1837298494313236,0.625894861899584,0.4518580672647221,0.1670371894249787,-0.2848208778397434,0.2848208778397434,0.5357531528071187,0.0644474875930637,0.3187502669295816,0.3957745373867851,0.3549423467070628,grid2d,phenoB,2,realpt,20
znorm,deme,13.0,3.0,250,0.1894133607394402,0.1931566099660132,0.0037432492265729,0.3242166338188884,0.1652861349705078,-0.1589304988483806,0.1589304988483806,0.5146939077651936,0.0033376646871085,0.2071272685026543,0.2789320980691069,0.2386883365805614,grid2d,phenoB,2,realpt,20
znorm,deme,14.0,4.0,250,0.1483674864462077,0.2130297041713635,0.0646622177251558,0.1928970053534908,0.1684199075610025,-0.0244770977924883,0.0244770977924883,0.5336538461538461,0.0095062212072496,0.125202210835227,0.1652371068343514,0.1394670420623086,grid2d,phenoB,2,realpt,20
znorm,deme,15.0,5.0,250,0.2830554728767814,0.2326844356585375,0.0503710372182439,0.1308873112632927,0.1703225415208048,0.0394352302575121,0.0394352302575121,0.5631954824779937,0.0100596577788427,0.125534549683013,0.1494404468885187,0.0999822878703506,grid2d,phenoB,2,realpt,20
znorm,deme,16.0,6.0,250,0.3818532856066993,0.2389314728754578,0.1429218127312415,0.2397904335966247,0.1676244600677569,-0.0721659735288678,0.0721659735288678,0.4769658078728091,0.022027883209106,0.1524071238929563,0.2043446453966697,0.1697634198094036,grid2d,phenoB,2,realpt,20
znorm,deme,17.0,7.0,250,0.1954371350808173,0.285050637964188,0.0896135028833707,0.1745055020210145,0.1631477123048391,-0.0113577897161754,0.0113577897161754,0.5882612533097971,0.0159578482034354,0.12289297899626,0.1623505887278993,0.1437291854526808,grid2d,phenoB,2,realpt,20
znorm,deme,18.0,3.0,250,0.3564610088695547,0.264743279409277,0.0917177294602776,0.4676400523600175,0.1657745124092296,-0.3018655399507879,0.3018655399507879,0.5597658260422027,0.03475082591401,0.3111942524223418,0.3767007056181492,0.3358215023723389,grid2d,phenoB,2,realpt,20
znorm,deme,19.0,4.0,250,0.2509448131462103,0.2256332289976529,0.0253115841485573,0.2450455913657571,0.1664726383503575,-0.0785729530153996,0.0785729530153996,0.5657700266036062,0.0167210202616931,0.1733908935486106,0.2395096576602677,0.1630458043274241,grid2d,phenoB,2,realpt,20
znorm,deme,20.0,5.0,250,0.5464416581708051,0.2532692199404545,0.2931724382303506,0.1718234761315187,0.1651377775984304,-0.0066856985330882,0.0066856985330882,0.6273168578993822,0.0671949200766905,0.1223758865603098,0.1582081116109553,0.1431377392347252,grid2d,phenoB,2,realpt,20
