seed,scenario,divergence_gens,n_near_tags,n_far_tags,r2_near_pop0,r2_near_pop1,ratio_near,r2_far_pop0,r2_far_pop1,ratio_far,r2_far_pop1_het_neutral,ratio_far_het_neutral,r2_far_pop1_ld_destroy,ratio_far_ld_destroy,delta_ratio_near_minus_far,delta_ratio_het_intervention,delta_ratio_ld_destroy,r2_null_pop0,r2_null_pop1,mean_abs_maf_diff_near,mean_abs_maf_diff_far,delta_hetero_far_pop1_minus_pop0,beta_corr_far_pop0_vs_pop1
5,bottleneck,100,383,383,0.6237381277694829,0.2917438449863594,0.46773450587292015,0.5249440306765994,0.15442648479455817,0.2941770470187424,0.12722629733934404,0.24236164220281214,3.50897307188734e-05,6.684470851806107e-05,0.17355745885417773,-0.05181540481593028,-0.29411020231022433,0.0002332950328572875,0.01217950708872721,0.0455001631853786,0.04905243690165362,-0.00422331873730783,0.3496411964520011
6,bottleneck,100,385,385,0.589910409036251,0.27202802431716966,0.46113447084547554,0.4665161179823258,0.13716770977941997,0.2940256606195472,0.13271459745083067,0.28448019765066,0.00033326958674701824,0.0007143795763979248,0.16710881022592833,-0.009545462968887197,-0.2933112810431493,0.0035465993025064167,0.0001938770058973344,0.040775974025974035,0.045867153679653674,-0.007039935459505764,0.41882888675066593
7,bottleneck,100,367,367,0.6029028735175826,0.3128075620128776,0.5188357457774749,0.5719612767432817,0.20965121648238702,0.36654792030000766,0.24836039895224798,0.43422589789014987,8.620744706140826e-05,0.00015072252365102244,0.15228782547746728,0.06767797759014221,-0.36639719777635665,0.04906926615495135,0.01235835189285347,0.04627526112624887,0.044651453224341504,0.006778145814411135,0.46381388407771007
8,bottleneck,100,378,378,0.6416687751028797,0.21108120512908135,0.32895664136880964,0.6074824472521732,0.12280249785329209,0.20214987018763247,0.10840319322450824,0.178446626260312,0.0026571240639841603,0.004373993151576866,0.12680677118117717,-0.023703243927320483,-0.19777587703605562,0.05869188551948159,0.00023377983173495832,0.04444389329805996,0.04652006172839507,0.0008204336373824062,0.3534596695821147
2,bottleneck,500,377,377,0.5158708126303426,0.12904125572906744,0.2501425794398151,0.4534264128753736,0.01804916396385041,0.03980615917231824,0.016035229170254205,0.03536456790985743,6.864247227166279e-05,0.00015138613526364972,0.21033642026749688,-0.004441591262460805,-0.039654773037054586,0.032379701772376805,0.015622342003628586,0.10610411140583555,0.10864030725022106,0.02750678827503314,0.10645803591179845
1,bottleneck,500,372,372,0.6183484624340791,0.258905539757865,0.41870491395531917,0.5098162067750494,0.09286385525022846,0.18215163428730227,0.08009233864401474,0.15710041693389043,1.1474019537171055e-08,2.250618827861986e-08,0.2365532796680169,-0.025051217353411842,-0.182151611781114,2.8744953478497116e-05,0.00011432513355783065,0.09024753584229392,0.08871443772401436,0.00960651782547417,0.1987894748474474
3,bottleneck,500,382,382,0.6288846808094335,0.22909176862888528,0.3642826349880597,0.49704850816817664,0.03735444823162739,0.07515252056442848,0.037531418553338664,0.07550856292005988,0.0001249108709502128,0.0002513051923454303,0.28913011442363123,0.0003560423556314002,-0.07490121537208305,0.000449230225672508,0.011566163250239177,0.09342713787085515,0.09667511998254799,0.012886390445480622,0.09698364945313642
4,bottleneck,500,382,382,0.5940029722195647,0.0860058941082987,0.14479034302964372,0.5512372409520906,0.0598630839893553,0.1085976772649839,0.09297740652560209,0.16867040108722078,6.398807480314853e-06,1.1608082700042011e-05,0.03619266576465982,0.060072723822236884,-0.10858606918228386,0.005741935001561854,0.0024128135639073815,0.08784140488656195,0.08513498036649216,0.02862075272005893,0.2451027340735205
5,bottleneck,500,372,372,0.5847517967995304,0.14877131097866203,0.25441787745316685,0.4565120487859588,0.047857247612431535,0.10483238665814489,0.057183888622838644,0.125262605389962,3.024966906061718e-05,6.62625863677918e-05,0.14958549079502198,0.02043021873181712,-0.1047661240717771,0.021287936755448288,0.01114380439874369,0.09458137320788529,0.10509996639784945,0.023417927972390257,0.19912499399519507
6,bottleneck,500,381,381,0.6127195455432287,0.21635357418790474,0.35310375809227473,0.49704032592856817,0.06564020114070684,0.13206212396967623,0.07688981998455242,0.15469533551610176,0.0010869048168949077,0.00218675379078017,0.2210416341225985,0.02263321154642553,-0.12987537017889605,2.5715681708397838e-05,0.007562609923123163,0.09019220253718287,0.08982502187226597,0.0282207279591353,0.1913847799107282
7,bottleneck,500,382,382,0.6262497304305373,0.3369102394615905,0.5379806538678583,0.563146198406173,0.13888384631520456,0.24662129782332945,0.12001966602726888,0.21312345953315642,0.00023039822168946243,0.0004091268348104628,0.2913593560445289,-0.033497838290173026,-0.246212170988519,0.044641808935843026,0.001869992761745309,0.09626118019197208,0.09651587041884817,0.023155051708387858,0.26636466256248603
8,bottleneck,500,381,381,0.5877007557878167,0.13426040977525117,0.22845029286252017,0.5247457057743214,0.13164572356754115,0.25087527562189965,0.12540064481310978,0.2389741229574561,0.002583832942193314,0.004923971580445003,-0.022424982759379486,-0.011901152664443554,-0.24595130404145465,0.015238346405490412,0.03307045705813563,0.09073955599300088,0.09609853455818022,0.015565291789698149,0.28948127715644867
1,bottleneck,1000,380,380,0.5753738962192957,0.19680407355927804,0.34204553743652794,0.45858168982124725,0.035155186743923594,0.07666068559699124,0.04034091656832728,0.08796887765853006,0.0009504701954513828,0.002072630060353851,0.2653848518395367,0.011308192061538824,-0.07458805553663739,0.0005317811508925923,0.0017500558854752454,0.12195339912280702,0.11976425438596493,0.02560128289473687,0.16502002541542682
2,bottleneck,1000,378,378,0.5963630298397535,0.19194540277533417,0.3218599966314329,0.4985558857282266,0.08302826557363022,0.16653752959380502,0.06591993317868931,0.13222175299846659,0.0002988817491332249,0.00059949497677007,0.15532246703762786,-0.03431577659533844,-0.16593803461703496,0.001982734359994006,0.0046583305183548595,0.12069058641975308,0.12500992063492064,0.03222785390487207,0.18413251731974356
3,bottleneck,1000,379,379,0.5921689463776963,0.1556832106868051,0.26290336843753953,0.4967204926249546,0.028168027536246237,0.05670800370524337,0.05759396912561095,0.11594844581758956,6.50527121808722e-05,0.0001309644219369661,0.20619536473229616,0.05924044211234619,-0.0565770392833064,0.0012281735329033791,0.024351610203947462,0.1207211961301671,0.12673730211081796,0.03816689931242673,0.1579991445582634
4,bottleneck,1000,378,378,0.5829208230096766,0.17607435076378808,0.30205534579241683,0.3755155841872383,0.059582342309308346,0.15866809479629906,0.07226500904745654,0.19244210384468094,0.00028657323333872457,0.0007631460461460753,0.14338725099611777,0.033774009048381876,-0.15790494875015298,0.00018422351911124492,0.0005858482415615394,0.13139054232804234,0.13463844797178132,0.025837470949992697,0.21098983309889172
6,bottleneck,1000,377,377,0.5177608694298229,0.19482198430088948,0.376277922500081,0.4268368948054183,0.03254084625177212,0.07623719188240859,0.02999572624221093,0.07027444582991133,9.922411538838613e-05,0.00023246377385820717,0.30004073061767245,-0.005962746052497261,-0.07600472810855038,0.0016526307392940743,6.4283645102466225e-06,0.12723972148541113,0.12919733642793987,0.026668439906148728,0.1758580536211215
5,bottleneck,1000,378,378,0.5923425738342555,0.21425093222865602,0.36170105221679705,0.569908839032798,0.06501166185009415,0.11407379110039167,0.07084882089397289,0.12431605906343132,0.004101155359274207,0.0071961602950997355,0.24762726111640537,0.010242267963039647,-0.10687763080529195,0.02341752172561747,0.001348115776832008,0.13187500000000002,0.14019262566137566,0.05251950179811507,0.21236387696236972
7,bottleneck,1000,375,375,0.6131067679814155,0.2206377164975086,0.35986834270959567,0.5362543697601848,0.09603065773365711,0.17907669037103124,0.08504931201518733,0.15859882326594696,2.0183153621624807e-05,3.763727581492864e-05,0.18079165233856442,-0.020477867105084285,-0.1790390530952163,0.00034992046627136227,0.005169363600361336,0.12082888888888889,0.12742222222222221,0.02975987627314816,0.25542019434532853
8,bottleneck,1000,384,384,0.5677220777433738,0.08980551681671435,0.15818570448005184,0.5087089157358086,0.037475627424807575,0.07366811601994816,0.027764633438673345,0.05457862557512664,1.046823955159523e-05,2.0578054026149164e-05,0.08451758846010368,-0.01908949044482152,-0.07364753796592201,7.451863620219236e-05,0.031164732815066293,0.12853271484375,0.1401752387152778,0.016233651620370326,0.1397093781138381
1,bottleneck,5000,385,385,0.5530838773396816,0.14626986915656986,0.26446236303275367,0.2924626152173688,0.0012154533017972012,0.0041559270777013066,0.00038524466026077474,0.0013172441201568512,1.7761276434426698e-05,6.0730074581415726e-05,0.2603064359550524,-0.0028386829575444555,-0.004095197003119891,0.001280935595389115,0.013198813852635665,0.2178436147186147,0.2170487012987013,0.08408021148989896,-0.00022973911282686495
2,bottleneck,5000,381,381,0.5038638357434664,0.05964480099551118,0.11837484011430086,0.3087254186598956,0.014861899219074758,0.04813953863464422,0.014376183592816479,0.046566245355565826,0.0004379358045053273,0.001418528498256812,0.07023530147965663,-0.0015732932790783957,-0.04672101013638741,0.0034085655620959654,0.0040824629167450855,0.20720363079615045,0.20425853018372706,0.1102265478045713,0.020369903036367404
3,bottleneck,5000,385,385,0.5546965599390091,0.05803664624010809,0.10462773781486842,0.3958297138818882,8.532974065889587e-06,2.1557184230074613e-05,0.006158192169368263,0.015557680369609162,0.001748498531786378,0.00441729983997137,0.10460618063063834,0.015536123185379088,0.004395742655741295,0.0008612323994571662,0.006296528095129609,0.19707873376623378,0.20162878787878788,0.09506461298250361,0.04526697588358375
4,bottleneck,5000,382,382,0.47042829142237247,0.2340467858611406,0.49751851691037535,0.2434803625822154,0.018847296446625812,0.07740787078983298,0.0035947910683816827,0.014764193014407224,0.00024623771569792444,0.0010113247453982165,0.4201106461205424,-0.06264367777542576,-0.07639654604443476,0.013458668027748295,2.2467789515744855e-05,0.21889670593368235,0.21180846422338567,0.1063824448262071,0.03580426615835315
5,bottleneck,5000,379,379,0.5587930352834029,0.12903221108923577,0.23091234668627275,0.46349671072259935,0.02705367764685149,0.05836865078216918,0.040374902710742434,0.08710936189341509,0.001177962833319593,0.0025414696718842485,0.17254369590410357,0.02874071111124591,-0.05582718111028493,0.0007934370277924363,0.00122951420288073,0.23765611257695687,0.2240025835532102,0.12199253077130971,0.11093009004275899
6,bottleneck,5000,383,383,0.6060479713275435,0.0204344709361,0.033717579965391924,0.4317552966535765,0.005431757801019414,0.01258063964268548,0.004325967308303258,0.01001948868220659,0.00026058722070059913,0.0006035530373809961,0.021136940322706445,-0.0025611509604788908,-0.011977086605304485,0.0029870946817580333,0.0002406131947998665,0.20437336814621412,0.19649940165361182,0.07328878582145706,0.04128510261880745
7,bottleneck,5000,383,383,0.558693268995027,0.1240125854405123,0.22196899859485536,0.31208919116346295,0.004721331223909299,0.015128147201472309,0.0013335978378099442,0.004273130488237402,0.0004207128145392122,0.0013480531413818026,0.20684085139338304,-0.010855016713234907,-0.013780094060090507,0.010645148713853081,0.015461774201280337,0.20960645126196692,0.22830042428198435,0.09268117707653396,0.011234603501769422
8,bottleneck,5000,376,376,0.4783695314087096,0.04216084214763232,0.08813446379721647,0.4589570667773395,0.0023166749547995076,0.005047694267061868,0.003626853132897121,0.00790237997284541,5.0157611750410665e-05,0.00010928606482214677,0.0830867695301546,0.002854685705783541,-0.0049384082022397215,0.0466579179720755,8.253639780526327e-05,0.215670157358156,0.22327487810283686,0.11281081681488253,0.024639614785795225
